id,chemical,date,value,year
7288,Sodium,2000-04,0.2684422921711056,2000
7289,Sodium,2000-05,0.23518966908797417,2000
7290,Sodium,2000-06,0.26456820016142035,2000
7291,Sodium,2000-07,0.17239709443099283,2000
7292,Sodium,2000-08,0.24455205811138023,2000
7293,Sodium,2000-09,0.22550443906376114,2000
7294,Sodium,2000-10,0.25456012913640036,2000
7295,Sodium,2000-11,0.2385794995964487,2000
7296,Sodium,2000-12,0.24293785310734464,2000
7297,Sodium,2001-01,0.2912025827280065,2001
7298,Sodium,2001-02,0.539144471347861,2001
7299,Sodium,2001-03,0.26133979015334935,2001
7300,Sodium,2001-04,0.26521388216303476,2001
7301,Sodium,2001-05,0.2813559322033899,2001
7302,Sodium,2001-06,0.16658595641646493,2001
7303,Sodium,2001-07,0.08313155770782894,2001
7304,Sodium,2001-08,0.2745762711864406,2001
7305,Sodium,2001-09,0.3281678773204195,2001
7306,Sodium,2001-10,0.3446327683615819,2001
7307,Sodium,2001-11,0.25930002201188646,2001
7308,Sodium,2001-12,0.3123486682808717,2001
7309,Sodium,2002-01,0.4213075060532688,2002
7310,Sodium,2002-03,0.9200968523002422,2002
7311,Sodium,2002-04,0.5690072639225182,2002
7312,Sodium,2002-06,0.15072639225181597,2002
7313,Sodium,2002-08,0.5254237288135593,2002
7314,Sodium,2002-10,0.46973365617433416,2002
7315,Sodium,2002-11,1.0,2002
7316,Sodium,2002-12,0.8232445520581114,2002
7317,Sodium,2003-01,0.6707021791767553,2003
7318,Sodium,2003-02,0.8038740920096852,2003
7319,Sodium,2003-03,0.612590799031477,2003
7320,Sodium,2003-04,0.5108958837772398,2003
7321,Sodium,2003-05,0.0,2003
7322,Sodium,2003-06,0.5569007263922519,2003
7323,Sodium,2003-07,0.16568661362850237,2003
7324,Sodium,2003-08,0.20217917675544794,2003
7325,Sodium,2003-09,0.23547215496368049,2003
7326,Sodium,2003-10,0.02594258042199935,2003
7327,Sodium,2003-11,0.08474576271186446,2003
7328,Sodium,2003-12,0.12244897959183669,2003
7329,Sodium,2004-01,0.28135593220338984,2004
7330,Sodium,2004-02,0.1438948460740229,2004
7331,Sodium,2004-03,0.13559322033898305,2004
7332,Sodium,2004-04,0.11760636457973025,2004
7333,Sodium,2004-05,0.1555690072639225,2004
7334,Sodium,2004-06,0.11933586994119683,2004
7335,Sodium,2004-07,0.09754410238671744,2004
7336,Sodium,2004-08,0.09754410238671744,2004
7337,Sodium,2004-09,0.08958837772397098,2004
7338,Sodium,2004-10,0.07229332410930475,2004
7339,Sodium,2004-11,0.08128675198893118,2004
7340,Sodium,2004-12,0.03341404358353513,2004
7341,Sodium,2005-01,0.07782774472500868,2005
7342,Sodium,2005-02,0.18540297129021108,2005
7343,Sodium,2005-03,0.2687651400899343,2005
7344,Sodium,2005-04,0.17122103424420618,2005
7345,Sodium,2005-05,0.08716707713593913,2005
7346,Sodium,2005-06,0.08094084399861641,2005
7347,Sodium,2005-07,0.49009127211771275,2005
7348,Sodium,2005-08,0.5056807710933134,2005
7349,Sodium,2005-09,0.19266689726738154,2005
7350,Sodium,2005-10,0.2407471428571429,2005
7351,Sodium,2005-11,0.1504669699066067,2005
7352,Sodium,2005-12,0.16707021791767557,2005
7353,Sodium,2006-01,0.20235212729159457,2006
7354,Sodium,2006-02,0.13559322033898305,2006
7355,Sodium,2006-03,0.13075060532687652,2006
7356,Sodium,2006-04,0.02490487720511938,2006
7357,Sodium,2006-05,0.09892770667589074,2006
7358,Sodium,2006-06,0.08785887236250432,2006
7359,Sodium,2006-07,0.005649717514124317,2006
7360,Sodium,2006-08,0.10930473884469043,2006
7361,Sodium,2006-09,0.13040470425458325,2006
7362,Sodium,2006-10,0.16029055690072638,2006
7363,Sodium,2006-11,0.10273261847111734,2006
7364,Sodium,2006-12,0.019024558976132845,2006
7365,Sodium,2007-01,0.16949152542372878,2007
7366,Sodium,2007-02,0.36468616129633075,2007
7367,Sodium,2007-03,0.3731662156387979,2007
7368,Sodium,2007-04,0.26940231935771625,2007
7369,Sodium,2007-05,0.04676150121065376,2007
7370,Sodium,2007-06,0.25208501479687917,2007
7371,Sodium,2007-07,0.10861293670010377,2007
7372,Sodium,2007-08,0.11493139628732853,2007
7373,Sodium,2007-09,0.23502824858757068,2007
7374,Sodium,2007-10,0.3438256658595642,2007
7375,Sodium,2007-11,0.3189207886544449,2007
7376,Sodium,2007-12,0.3917675544794189,2007
7377,Sodium,2008-01,0.30530486462689843,2008
7378,Sodium,2008-02,0.3571428571428572,2008
7379,Sodium,2008-03,0.2530266343825666,2008
7380,Sodium,2008-04,0.17541027710519239,2008
7381,Sodium,2008-05,0.19584104828372018,2008
7382,Sodium,2008-06,0.09967715899919295,2008
7383,Sodium,2008-07,0.12383258388101007,2008
7384,Sodium,2008-08,0.8101240920096852,2008
7385,Sodium,2008-09,0.06598062953995157,2008
7386,Sodium,2008-10,0.1637176382939095,2008
7387,Sodium,2008-11,0.22910949690610707,2008
7388,Sodium,2008-12,0.23555863023175375,2008
7389,Sodium,2009-01,0.2670164110842077,2009
7390,Sodium,2009-02,0.2318083343953103,2009
7391,Sodium,2009-03,0.20859564164648903,2009
7392,Sodium,2009-04,0.3342615012106536,2009
7393,Sodium,2009-05,0.27258825028673384,2009
7394,Sodium,2009-06,0.28851790493182106,2009
7395,Sodium,2009-07,0.23461195361284565,2009
7396,Sodium,2009-08,0.36349878934624696,2009
7397,Sodium,2009-09,0.2736198547215497,2009
7398,Sodium,2009-10,0.2217917675544794,2009
7399,Sodium,2009-11,0.20429782082324452,2009
7400,Sodium,2009-12,0.24954600484261497,2009
7401,Sodium,2010-01,0.2788228720432111,2010
7402,Sodium,2010-02,0.17723970944309925,2010
7403,Sodium,2010-03,0.16949152542372886,2010
7404,Sodium,2010-04,0.07808716707021791,2010
7405,Sodium,2010-05,0.12409200968523007,2010
7406,Sodium,2010-06,0.12364810330912028,2010
7407,Sodium,2010-07,0.1283292978208233,2010
7408,Sodium,2010-08,0.11743341404358354,2010
7409,Sodium,2010-09,0.18125216188170185,2010
7410,Sodium,2010-10,0.10714285714285712,2010
7411,Sodium,2010-11,0.23728813559322032,2010
7412,Sodium,2010-12,0.26779661016949147,2010
7413,Sodium,2011-01,0.19612590799031487,2011
7414,Sodium,2011-02,0.20484261501210663,2011
7415,Sodium,2011-03,0.1822033898305085,2011
7416,Sodium,2011-04,0.36682808716707027,2011
7417,Sodium,2011-05,0.5997094430992735,2011
7418,Sodium,2011-06,0.07861178369652945,2011
7419,Sodium,2011-07,0.09927360774818401,2011
7420,Sodium,2011-08,0.07473769168684426,2011
7421,Sodium,2011-09,0.15302663438256656,2011
7422,Sodium,2011-10,0.19461259079903148,2011
7423,Sodium,2011-11,0.13619854721549643,2011
7424,Sodium,2011-12,0.10774818401937049,2011
7425,Sodium,2012-01,0.1743341404358354,2012
7426,Sodium,2012-02,0.23800028485970653,2012
7427,Sodium,2012-03,0.26150121065375304,2012
7428,Sodium,2012-04,0.17352703793381768,2012
7429,Sodium,2012-05,0.13263384449825133,2012
7430,Sodium,2012-06,0.3341404358353511,2012
7431,Sodium,2012-07,0.20702179176755447,2012
7432,Sodium,2012-08,0.15819209039548032,2012
7433,Sodium,2012-09,0.1495157384987894,2012
7434,Sodium,2012-10,0.18979325758986787,2012
7435,Sodium,2012-11,0.18902340597255843,2012
7436,Sodium,2012-12,0.21493760476811322,2012
7437,Sodium,2013-01,0.27360774818401945,2013
7438,Sodium,2013-02,0.3570083400591876,2013
7439,Sodium,2013-03,0.2616626311541565,2013
7440,Sodium,2013-04,0.326271186440678,2013
7441,Sodium,2013-05,0.20096852300242138,2013
7442,Sodium,2013-06,0.21973365617433419,2013
7443,Sodium,2013-07,0.09019370460048426,2013
7444,Sodium,2013-08,0.12978208232445515,2013
7445,Sodium,2013-09,0.25242130750605324,2013
7446,Sodium,2013-10,0.20927014873746105,2013
7447,Sodium,2013-11,0.1858819146954741,2013
7448,Sodium,2013-12,0.3474576271186441,2013
7449,Sodium,2014-01,0.7100635593220337,2014
7450,Sodium,2014-02,0.4312832929782082,2014
7451,Sodium,2014-03,0.8130058803182291,2014
7452,Sodium,2014-04,0.15777239709443092,2014
7453,Sodium,2014-05,0.2462123832583881,2014
7454,Sodium,2014-06,0.30899342787962647,2014
7455,Sodium,2014-07,0.04630750605326876,2014
7456,Sodium,2014-08,0.0652023521272916,2014
7457,Sodium,2014-09,0.47993543179983866,2014
7458,Sodium,2014-10,0.827011030400861,2014
7459,Sodium,2014-11,0.4830508474576272,2014
7460,Sodium,2014-12,0.26432606941081516,2014
7461,Sodium,2015-01,0.2691222760290557,2015
7462,Sodium,2015-02,0.24946917489290382,2015
7463,Sodium,2015-03,0.20625137574290117,2015
7464,Sodium,2015-04,0.2354721549636804,2015
7465,Sodium,2015-05,0.3766862677274301,2015
7466,Sodium,2015-06,0.16317750046563603,2015
7467,Sodium,2015-07,0.1176755447941889,2015
7468,Sodium,2015-08,0.12251815980629542,2015
7469,Sodium,2015-09,0.26674003962139553,2015
7470,Sodium,2015-10,0.25431799838579505,2015
7471,Sodium,2015-11,0.23498789346246976,2015
7472,Sodium,2015-12,0.29471347861178365,2015
7473,Sodium,2016-01,0.15903587937486235,2016
7474,Sodium,2016-02,0.1467312348668281,2016
7475,Sodium,2016-03,0.20518159806295397,2016
7476,Sodium,2016-04,0.2849878934624698,2016
7477,Sodium,2016-05,0.37065375302663434,2016
7478,Sodium,2016-06,0.22231638418079097,2016
7479,Sodium,2016-07,0.2408393866020985,2016
7480,Sodium,2016-08,0.2595238095238095,2016
7481,Sodium,2016-09,0.29036319612590805,2016
7482,Sodium,2016-10,0.14790153349475382,2016
7483,Sodium,2016-11,0.5800645682001614,2016
7484,Sodium,2016-12,0.14326069410815173,2016
7485,Sulfides,2008-01,0.9999999999999996,2008
7486,Sulfides,2008-02,0.9999999999999999,2008
7487,Sulfides,2008-03,1.0,2008
7488,Sulfides,2008-04,0.9999999999999996,2008
7489,Sulfides,2008-05,0.9999999999999999,2008
7490,Sulfides,2008-06,0.9999999999999999,2008
7491,Sulfides,2008-07,0.9999999999999999,2008
7492,Sulfides,2008-08,1.0,2008
7493,Sulfides,2008-09,1.0,2008
7494,Sulfides,2008-10,1.0,2008
7495,Sulfides,2008-11,0.9999999999999999,2008
7496,Sulfides,2008-12,0.9999999999999999,2008
7497,Sulfides,2009-01,0.17053291536050152,2009
7498,Sulfides,2009-02,0.13103448275862065,2009
7499,Sulfides,2009-03,0.13761755485893412,2009
7500,Sulfides,2009-04,0.12445141065830716,2009
7501,Sulfides,2009-05,0.14702194357366763,2009
7502,Sulfides,2009-06,0.17147335423197482,2009
7503,Sulfides,2009-07,0.14712643678160914,2009
7504,Sulfides,2009-08,0.22695924764890268,2009
7505,Sulfides,2009-09,0.19310344827586193,2009
7506,Sulfides,2009-10,0.17523510971786826,2009
7507,Sulfides,2009-11,0.09655172413793099,2009
7508,Sulfides,2009-12,0.12445141065830714,2009
7509,Sulfides,2012-01,0.12758620689655165,2012
7510,Sulfides,2012-02,0.23448275862068954,2012
7511,Sulfides,2012-05,0.093103448275862,2012
7512,Sulfides,2012-07,0.0,2012
7513,Sulfides,2012-08,0.17034482758620684,2012
7514,Sulfides,2012-10,0.12068965517241373,2012
7515,Sulphates,1998-01,0.3679742988303313,1998
7516,Sulphates,1998-02,0.3756298449266664,1998
7517,Sulphates,1998-03,0.4469702862337896,1998
7518,Sulphates,1998-04,0.5012667448041666,1998
7519,Sulphates,1998-05,0.564051330978915,1998
7520,Sulphates,1998-06,0.4723307423228998,1998
7521,Sulphates,1998-07,0.34236803852321024,1998
7522,Sulphates,1998-08,0.2336495919124509,1998
7523,Sulphates,1998-09,0.6080193415288399,1998
7524,Sulphates,1998-10,0.31438547615598533,1998
7525,Sulphates,1998-11,0.4574131704222468,1998
7526,Sulphates,1998-12,0.5361137256776919,1998
7527,Sulphates,1999-01,0.7790719862531278,1999
7528,Sulphates,1999-02,0.6708992911769257,1999
7529,Sulphates,1999-03,0.6355930086767136,1999
7530,Sulphates,1999-04,0.4661947839812978,1999
7531,Sulphates,1999-05,0.5103126514178958,1999
7532,Sulphates,1999-06,0.2634683876897563,1999
7533,Sulphates,1999-07,0.3626661538230989,1999
7534,Sulphates,1999-08,0.34238730583721105,1999
7535,Sulphates,1999-09,0.41815922936452826,1999
7536,Sulphates,1999-10,0.42459451224081013,1999
7537,Sulphates,1999-11,0.6342228885699872,1999
7538,Sulphates,1999-12,0.6482238034105997,1999
7539,Sulphates,2000-01,0.6238185390095318,2000
7540,Sulphates,2000-02,0.8266905105624129,2000
7541,Sulphates,2000-03,0.5866797208665723,2000
7542,Sulphates,2000-04,0.5217017748050611,2000
7543,Sulphates,2000-05,0.4401796284548256,2000
7544,Sulphates,2000-06,0.6583712554510442,2000
7545,Sulphates,2000-07,0.38095618684156624,2000
7546,Sulphates,2000-08,0.39726061611161345,2000
7547,Sulphates,2000-09,0.6094579676409027,2000
7548,Sulphates,2000-10,0.33779740347967685,2000
7549,Sulphates,2000-11,0.7190333231763664,2000
7550,Sulphates,2000-12,0.6451838494238001,2000
7551,Sulphates,2001-01,0.5269767372159587,2001
7552,Sulphates,2001-02,0.7890464606300985,2001
7553,Sulphates,2001-03,0.5935131948988714,2001
7554,Sulphates,2001-04,0.587638804941281,2001
7555,Sulphates,2001-05,0.6167709837105564,2001
7556,Sulphates,2001-06,0.5975893022163834,2001
7557,Sulphates,2001-07,0.6044227762486823,2001
7558,Sulphates,2001-08,0.6747955702304301,2001
7559,Sulphates,2001-09,0.597109760179029,2001
7560,Sulphates,2001-10,0.569805835427167,2001
7561,Sulphates,2001-11,0.2947421576031253,2001
7562,Sulphates,2001-12,0.26616581164987435,2001
7563,Sulphates,2002-01,0.8909491435678927,2002
7564,Sulphates,2002-02,0.2566349136574572,2002
7565,Sulphates,2002-03,0.4396801054992482,2002
7566,Sulphates,2002-04,0.317416866892118,2002
7567,Sulphates,2002-05,0.17514702030988974,2002
7568,Sulphates,2002-06,0.8272385586051036,2002
7569,Sulphates,2002-07,0.11623185572064387,2002
7570,Sulphates,2002-08,0.17022315117634082,2002
7571,Sulphates,2002-09,0.3533482666910243,2002
7572,Sulphates,2002-10,0.32149297420962974,2002
7573,Sulphates,2002-11,0.06549130196047388,2002
7574,Sulphates,2002-12,0.13127463272574696,2002
7575,Sulphates,2003-01,0.15784925396246596,2003
7576,Sulphates,2003-02,0.10599877117352928,2003
7577,Sulphates,2003-03,0.2476777534597316,2003
7578,Sulphates,2003-04,0.2487481597931118,2003
7579,Sulphates,2003-05,0.16388634568273017,2003
7580,Sulphates,2003-06,0.263622526201763,2003
7581,Sulphates,2003-07,0.1321937549640093,2003
7582,Sulphates,2003-08,0.19389882662057742,2003
7583,Sulphates,2003-09,0.30339026229950417,2003
7584,Sulphates,2003-10,0.24856833152910396,2003
7585,Sulphates,2003-11,0.33954573382419784,2003
7586,Sulphates,2003-12,0.23973105684071722,2003
7587,Sulphates,2004-01,0.5485515179157749,2004
7588,Sulphates,2004-02,0.5298469373512998,2004
7589,Sulphates,2004-03,0.32615652052290056,2004
7590,Sulphates,2004-04,0.13989639893901332,2004
7591,Sulphates,2004-05,0.028025235899715815,2004
7592,Sulphates,2004-06,0.0941101248307866,2004
7593,Sulphates,2004-07,0.0,2004
7594,Sulphates,2004-08,0.012188360116089248,2004
7595,Sulphates,2004-09,0.08316058164452943,2004
7596,Sulphates,2004-10,0.14885784076207234,2004
7597,Sulphates,2004-11,0.11266440549275451,2004
7598,Sulphates,2004-12,0.24038293429774568,2004
7599,Sulphates,2005-01,0.08231139561718555,2005
7600,Sulphates,2005-02,0.32229220993950763,2005
7601,Sulphates,2005-03,0.316098130285577,2005
7602,Sulphates,2005-04,0.4375821120829607,2005
7603,Sulphates,2005-05,0.15433832632692918,2005
7604,Sulphates,2005-06,0.12570610313304645,2005
7605,Sulphates,2005-07,0.12853724992632043,2005
7606,Sulphates,2005-08,0.11782747276351074,2005
7607,Sulphates,2005-09,0.36876782572643113,2005
7608,Sulphates,2005-10,0.3515842334570484,2005
7609,Sulphates,2005-11,0.2129865997971936,2005
7610,Sulphates,2005-12,0.3047689466559435,2005
7611,Sulphates,2006-01,0.3491865268668421,2006
7612,Sulphates,2006-02,0.25807353976952013,2006
7613,Sulphates,2006-03,0.37746951661163586,2006
7614,Sulphates,2006-04,0.1540328985818543,2006
7615,Sulphates,2006-05,0.15808902498114302,2006
7616,Sulphates,2006-06,0.13107482354351582,2006
7617,Sulphates,2006-07,0.1324582082934328,2006
7618,Sulphates,2006-08,0.17952855023452613,2006
7619,Sulphates,2006-09,0.17931875059318356,2006
7620,Sulphates,2006-10,0.26578367658885754,2006
7621,Sulphates,2006-11,0.13776843114825352,2006
7622,Sulphates,2006-12,0.13667947110509454,2006
7623,Sulphates,2007-01,0.20300612914666494,2007
7624,Sulphates,2007-02,0.3205189044462538,2007
7625,Sulphates,2007-03,0.36602444665344597,2007
7626,Sulphates,2007-04,0.1815234871750109,2007
7627,Sulphates,2007-05,0.31999440534289747,2007
7628,Sulphates,2007-06,0.31237168504078594,2007
7629,Sulphates,2007-07,0.23769300318196127,2007
7630,Sulphates,2007-08,0.15669835307281557,2007
7631,Sulphates,2007-09,0.34868300772761995,2007
7632,Sulphates,2007-10,0.29935104283101943,2007
7633,Sulphates,2007-11,0.49814427222002977,2007
7634,Sulphates,2007-12,0.34996578267754297,2007
7635,Sulphates,2008-01,0.327949665212579,2008
7636,Sulphates,2008-02,0.5095287846260667,2008
7637,Sulphates,2008-03,0.3829103206437852,2008
7638,Sulphates,2008-04,0.15219465410532934,2008
7639,Sulphates,2008-05,0.35202851864704493,2008
7640,Sulphates,2008-06,0.14252788586899504,2008
7641,Sulphates,2008-07,0.13423180862276526,2008
7642,Sulphates,2008-08,0.1468722370136521,2008
7643,Sulphates,2008-09,0.19953470751222058,2008
7644,Sulphates,2008-10,0.22112700552790257,2008
7645,Sulphates,2008-11,0.22116878381146016,2008
7646,Sulphates,2008-12,0.2779702526943911,2008
7647,Sulphates,2009-01,0.26820071042680543,2009
7648,Sulphates,2009-02,0.28274597759140013,2009
7649,Sulphates,2009-03,0.20714617540249053,2009
7650,Sulphates,2009-04,0.18004371043045198,2009
7651,Sulphates,2009-05,0.23104251229549463,2009
7652,Sulphates,2009-06,0.060033577024850196,2009
7653,Sulphates,2009-07,0.11479128341524746,2009
7654,Sulphates,2009-08,0.11278229291027082,2009
7655,Sulphates,2009-09,0.12472660038234908,2009
7656,Sulphates,2009-10,0.15828084179608473,2009
7657,Sulphates,2009-11,0.11078472690159834,2009
7658,Sulphates,2009-12,0.04893326872836445,2009
7659,Sulphates,2010-01,0.19519530277156724,2010
7660,Sulphates,2010-02,0.1064669556363146,2010
7661,Sulphates,2010-03,0.1075280607020296,2010
7662,Sulphates,2010-04,0.10861732308802985,2010
7663,Sulphates,2010-05,0.056137638555179926,2010
7664,Sulphates,2010-06,0.17784765548900805,2010
7665,Sulphates,2010-07,0.06175727180542588,2010
7666,Sulphates,2010-08,0.06935797366146902,2010
7667,Sulphates,2010-09,0.1037921285172661,2010
7668,Sulphates,2010-10,0.15628175092786398,2010
7669,Sulphates,2010-11,0.31443621341618744,2010
7670,Sulphates,2010-12,0.2998707662753499,2010
7671,Sulphates,2011-01,0.10339875418974885,2011
7672,Sulphates,2011-02,0.11304204484717094,2011
7673,Sulphates,2011-03,0.09416007712634437,2011
7674,Sulphates,2011-04,0.08426952260591132,2011
7675,Sulphates,2011-05,0.3396256574970902,2011
7676,Sulphates,2011-06,0.27996120847447825,2011
7677,Sulphates,2011-07,0.3279188375101778,2011
7678,Sulphates,2011-08,0.3851350531670826,2011
7679,Sulphates,2011-09,0.4756657392190457,2011
7680,Sulphates,2011-10,0.3364786628769524,2011
7681,Sulphates,2011-11,0.4499143318131183,2011
7682,Sulphates,2011-12,0.24512590476095333,2011
7683,Sulphates,2012-01,0.27083335414678983,2012
7684,Sulphates,2012-02,1.0,2012
7685,Sulphates,2012-03,0.3757531557362718,2012
7686,Sulphates,2012-04,0.36424414683976797,2012
7687,Sulphates,2012-05,0.21267589452073282,2012
7688,Sulphates,2012-06,0.02090131197433727,2012
7689,Sulphates,2012-07,0.1176926804132823,2012
7690,Sulphates,2012-08,0.25039487289638385,2012
7691,Sulphates,2012-09,0.0541482883845928,2012
7692,Sulphates,2012-10,0.3280267344685824,2012
7693,Sulphates,2012-11,0.11725227407825523,2012
7694,Sulphates,2012-12,0.15914801364696712,2012
7695,Sulphates,2013-01,0.3571075337338555,2013
7696,Sulphates,2013-02,0.61647126993721,2013
7697,Sulphates,2013-03,0.3191360250960332,2013
7698,Sulphates,2013-04,0.5502045546503089,2013
7699,Sulphates,2013-05,0.3338583081728377,2013
7700,Sulphates,2013-06,0.3935582694996867,2013
7701,Sulphates,2013-07,0.39916468008346145,2013
7702,Sulphates,2013-08,0.2903639524254335,2013
7703,Sulphates,2013-09,0.2188053937901068,2013
7704,Sulphates,2013-10,0.05415952765109321,2013
7705,Sulphates,2013-11,0.19990438542956177,2013
7706,Sulphates,2013-12,0.26465525423220826,2013
7707,Sulphates,2014-01,0.3185984443679813,2014
7708,Sulphates,2014-02,0.2718843504453248,2014
7709,Sulphates,2014-03,0.5515577623369681,2014
7710,Sulphates,2014-04,0.19735709540246207,2014
7711,Sulphates,2014-05,0.3159132259461446,2014
7712,Sulphates,2014-06,0.2477885619233631,2014
7713,Sulphates,2014-07,0.12321479141266245,2014
7714,Sulphates,2014-08,0.0631165808081854,2014
7715,Sulphates,2014-09,0.5173993835886728,2014
7716,Sulphates,2014-10,0.41130520353062816,2014
7717,Sulphates,2014-11,0.3885774799352332,2014
7718,Sulphates,2014-12,0.4156008511871162,2014
7719,Sulphates,2015-01,0.31501880410090705,2015
7720,Sulphates,2015-02,0.4542451958379746,2015
7721,Sulphates,2015-03,0.25604387809641793,2015
7722,Sulphates,2015-04,0.4690390676903555,2015
7723,Sulphates,2015-05,0.2631766662836991,2015
7724,Sulphates,2015-06,0.2283864623570203,2015
7725,Sulphates,2015-07,0.19900485945013424,2015
7726,Sulphates,2015-08,0.4152314539614667,2015
7727,Sulphates,2015-09,0.26956985490621144,2015
7728,Sulphates,2015-10,0.37031720421283393,2015
7729,Sulphates,2015-11,0.6623694371874856,2015
7730,Sulphates,2015-12,0.4457423160881358,2015
7731,Sulphates,2016-01,0.30821685290547507,2016
7732,Sulphates,2016-02,0.5049998789617454,2016
7733,Sulphates,2016-03,0.30991639348058964,2016
7734,Sulphates,2016-04,0.4146919691694432,2016
7735,Sulphates,2016-05,0.32521392070572586,2016
7736,Sulphates,2016-06,0.12411393273270176,2016
7737,Sulphates,2016-07,0.19805885379462618,2016
7738,Sulphates,2016-08,0.251747181441723,2016
7739,Sulphates,2016-09,0.3901214340305009,2016
7740,Sulphates,2016-10,0.16502799826166023,2016
7741,Sulphates,2016-11,0.22850377889115894,2016
7742,Sulphates,2016-12,0.14205014211428077,2016
7743,Tetrachloromethane,2008-01,0.2233250620347395,2008
7744,Tetrachloromethane,2008-02,0.2233250620347395,2008
7745,Tetrachloromethane,2008-03,0.2233250620347395,2008
7746,Tetrachloromethane,2008-04,0.2233250620347395,2008
7747,Tetrachloromethane,2008-05,0.2233250620347395,2008
7748,Tetrachloromethane,2008-06,0.2233250620347395,2008
7749,Tetrachloromethane,2008-07,0.2233250620347395,2008
7750,Tetrachloromethane,2008-08,0.2233250620347395,2008
7751,Tetrachloromethane,2008-09,0.2233250620347395,2008
7752,Tetrachloromethane,2008-10,0.2233250620347395,2008
7753,Tetrachloromethane,2008-11,0.2233250620347395,2008
7754,Tetrachloromethane,2008-12,0.2233250620347395,2008
7755,Tetrachloromethane,2009-01,0.30386387805742643,2009
7756,Tetrachloromethane,2009-02,0.2233250620347395,2009
7757,Tetrachloromethane,2009-03,0.2233250620347395,2009
7758,Tetrachloromethane,2009-04,0.2233250620347395,2009
7759,Tetrachloromethane,2009-05,0.2233250620347395,2009
7760,Tetrachloromethane,2009-06,0.2233250620347395,2009
7761,Tetrachloromethane,2009-07,0.2233250620347395,2009
7762,Tetrachloromethane,2009-08,0.48251447477253934,2009
7763,Tetrachloromethane,2009-09,0.2233250620347395,2009
7764,Tetrachloromethane,2009-10,0.26027019575406674,2009
7765,Tetrachloromethane,2009-11,1.0,2009
7766,Tetrachloromethane,2009-12,0.2233250620347395,2009
7767,Tetrachloromethane,2010-01,3.4436198034279054e-18,2010
7768,Tetrachloromethane,2010-02,6.887239606855811e-18,2010
7769,Tetrachloromethane,2010-03,6.887239606855811e-18,2010
7770,Tetrachloromethane,2010-04,6.887239606855811e-18,2010
7771,Tetrachloromethane,2010-05,0.0,2010
7772,Tetrachloromethane,2010-06,0.00019851116625310401,2010
7773,Tetrachloromethane,2010-07,6.887239606855811e-18,2010
7774,Tetrachloromethane,2010-08,3.4436198034279054e-18,2010
7775,Tetrachloromethane,2010-09,6.887239606855811e-18,2010
7776,Tetrachloromethane,2010-10,6.887239606855811e-18,2010
7777,Tetrachloromethane,2010-11,6.887239606855811e-18,2010
7778,Tetrachloromethane,2010-12,6.887239606855811e-18,2010
7779,Total coliforms,1998-01,4.000569110384821e-05,1998
7780,Total coliforms,1998-02,3.517408589806944e-05,1998
7781,Total coliforms,1998-03,5.977134876385226e-05,1998
7782,Total coliforms,1998-04,3.391347617619807e-05,1998
7783,Total coliforms,1998-05,0.000132794472896645,1998
7784,Total coliforms,1998-06,0.0,1998
7785,Total coliforms,1998-07,1.7494803213288035e-05,1998
7786,Total coliforms,1998-08,8.595066285486612e-06,1998
7787,Total coliforms,1998-09,1.7494803213288035e-05,1998
7788,Total coliforms,1998-10,7.185036177829918e-05,1998
7789,Total coliforms,1998-11,3.329634842036905e-05,1998
7790,Total coliforms,1998-12,6.7203236044013805e-06,1998
7791,Total coliforms,1999-01,0.00019013684195250122,1999
7792,Total coliforms,1999-02,0.0001415462668716579,1999
7793,Total coliforms,1999-03,0.001968313969958051,1999
7794,Total coliforms,1999-04,0.0002664582354241149,1999
7795,Total coliforms,1999-05,0.001569428357151273,1999
7796,Total coliforms,1999-06,3.935562058525252e-05,1999
7797,Total coliforms,1999-07,7.5021651740637604e-06,1999
7798,Total coliforms,1999-09,0.0001427871109358693,1999
7799,Total coliforms,1999-10,0.0014410022635347336,1999
7800,Total coliforms,1999-11,0.0016373503443829233,1999
7801,Total coliforms,1999-12,0.0016837497266070133,1999
7802,Total coliforms,2000-01,0.0009101704680506563,2000
7803,Total coliforms,2000-02,0.0007712471771566206,2000
7804,Total coliforms,2000-03,0.0004975553253461984,2000
7805,Total coliforms,2000-04,0.001001436562142238,2000
7806,Total coliforms,2000-05,0.000774936766586488,2000
7807,Total coliforms,2000-06,0.0024692782236578285,2000
7808,Total coliforms,2000-07,0.033556411766754286,2000
7809,Total coliforms,2000-08,0.0007798152237215348,2000
7810,Total coliforms,2000-09,0.002847168315661313,2000
7811,Total coliforms,2000-10,0.0006521554294481221,2000
7812,Total coliforms,2000-11,0.0005595057393203398,2000
7813,Total coliforms,2000-12,0.0006279681209634355,2000
7814,Total coliforms,2001-01,0.0007502516563533273,2001
7815,Total coliforms,2001-02,0.00017917056225817302,2001
7816,Total coliforms,2001-03,0.0006425587700724566,2001
7817,Total coliforms,2001-04,0.0006417601576417494,2001
7818,Total coliforms,2001-05,0.0008278767846180706,2001
7819,Total coliforms,2001-06,0.0002938845828256781,2001
7820,Total coliforms,2001-07,0.0020582989566087064,2001
7821,Total coliforms,2001-08,0.0006404424471310826,2001
7822,Total coliforms,2001-09,0.0008087580030269395,2001
7823,Total coliforms,2001-10,7.5021651740637604e-06,2001
7824,Total coliforms,2001-11,0.0019025162917920815,2001
7825,Total coliforms,2001-12,6.404512318678204e-05,2001
